Request ID,Text,categories,is_text_annotated
7345,"during our trip to the states from uk plan to take at least two internal flights, NYC to SFO and Chicago to Buffalo. We will have two suitcases as well as hand luggage, do all carriers charge for hold luggage? Are there any difference in costs between airlines?",,False
7360,"Hi - I am planning a trip to Hawaii in January 2010 from Boston, and am seeking opinions about the best first class.

It seems as though the carriers are always upgrading their first class cabins, some more than others, and I'd hate to book with a ""less than great"" airline. It's a long, long trip from Boston to Hawaii.

I am hoping someone out there can illuminate me as to which carrier offers:

- The best/newest/most luxurious seats

- The best cabin amenities Conversely, any carriers whose first class long-haul to Hawaii I should avoid?

Many thanks to all who respond!!!!!!!!",,False
7422,"Hi,

Trying to book via Emirates website: MAN --> DXB (27th July 2013) DXB --> HKT (30th July 2013) HKT --> MAN (18th August 2013) and even though there is the ability to select Economy fare as part of the booking process, once this is done, all the flights are bumped up to Business fare, due to this being the best available price.

Or sometime, no seats are available at all. Is this an Emirates glitch? These flights were available in economy, only 2 days ago. However, if you try and book a MAN --> DXB DXB --> MAN during these dates, you can book economy - and the price reflects this. So at least on this leg of the journey Economy seats are available.

Also, if you try and book: MAN --> BKK BKK --> MAN during these dates, the results by price calendar returns 'No availability' on every single date combination. These flights were available in economy, only 2 days ago.

An Emirates glitch? Or are they shuffling their seats about? I'm not that savvy on airline seat availability and how demand (from searching?) affects this - but will these economy seats, during the dates above, become available soon?

Cheers!

Helloworld",,False
7418,"We are flying with Air New Zealand on their LHR - HKG - AKL route. The flight leaves at 21:05.

Can anybody tell me how far into the journey they serve the meals and also how long into the journey before they dim the lights. We have an 8 year old and a 5 year old and are trying to workout whether its best to give them a quick meal before we board so they can go straight to sleep or whether all the activity means they are going to be awake for quite awhile after take off!",,False
7213,"hi all- do any of you know of some great RTW itineraries on Continental airlines? Looks like you can use any Continental flights as well as Star Alliance and their code share partners (Virgin Atlantic, Copa, Emirates etc etc).

some of the points include:

* Minimum of 3 stops
* Maximum of 6 stops
* No mileage limit subject to other rules
* All travel must remain in the same direction; no backtracking even within a region
* Maximum of 16 segments on the ticket
* Surface segments count (YYY-LHR/train/FRA-ZZZ is 3 segments against your 16)

I am coming from the west coast and thinking it makes sense to fly in an east direction to go with the tailwinds as opposed to headwinds.

Do you just pick 6 cities and then look for availability?

Thank you all so much!!!",,False
7457,"Hi,

I need to travel from Vegas to LAX next year. I was thinking of flying from Vegas to LAX then getting connecting flught to UK from LAX.

How does it work with baggage, customs, security etc?

Do i just need to do it once or do i have to go through it each time?I have 3 kids and don't fancy going through the whole ordeal 2/3 times in a day!!!!!

Cheers,

Steve",,False
7476,"Hi everyone.

Looking for some information regarding airlines from Vancouver to Eurpoe - - which carriers are the most comfortable waiting breaking the bank?

We are in the beginning stages of planning our first European vacation for 2 weeks in Aug 2011 - which means our first long haul flight.

I have spent some time on seat guru this afternoon trying to find a comfortable long haul carrier from Vancouver. We have flown the smaller aircrafts domestically and down to Mexico and the Caribbean and find after 5 - 6 hours in the cattle cars our limits have been reached and often comment how anyone can stand to fly economy on long haul flights.

From what I see on seat guru the seat width’s and pitches in economy are comparable if not worse than the domestic carriers we have used to go to Mexico/Caribbean. I highly doubt we can afford first class but is business class-flat bed seats worth the price? Is it wise to take a red-eye and sleep thru the night? Which airline do you find the most comfortable?

Thanks for your help.

Edited: 6:24 pm, August 29, 2010",,False
7181,"Insurance policy does not cover known event according to Guardian and Telegraph (even before this is known, most insurance company still refuse to compensate if you bought their policy before the 15th April 2010), Icelandic Volcano Ashes is a known event now. is that mean if you book a holiday eg packaged holidays advertised on tvs or websites, group guided tour now, you are taking your own risk by booking at risk?

so if this volcano ashes not going away, then you would expect no compensation ? is it the same with rebooking? e.g. you booked a ticket at 15/4/2010 and the airline offer refund or rebooking and now you booked 22/4/2010, keep on rebooking? or that's the final offer?",,False
7491,"Hi

We are looking for a one way flight from Abu Dhabi to Manchester on 1st November. I have found flights on Expedia for £346pp which are booked with bmi but operated by Etihad. I have tried to search the bmi site for the flight but Abu Dhabi is not given as a departure airport.

The cost of the same flight booked direct with Etihad is £448pp. Is there any benefit to booking direct with the airline rather than a third party?

My concern is if I book with Expedia and anything goes wrong who do I deal with?

Any advice would be welcome.",,False
10515,"Hi,

Does anyone have experience with the Samsonite Sphere Lite (sold at Macy's) or Mightlight? I saw the 25"" version sold at TJMaxx for 90$ and considering buying it. It seems like a solid medium level luggage (not as good as B&R or Tumi) but for 90$ looks like a bargain.

Does anyone have it and can say if it is strong enough for ~5 international flights a year? Or does the zipper/wheels break etc.

Thanks",,False
10519,"My daughter and I are considering booking a Transat flight for April/May of this year. We would fly Vancouver to London in April, and then fly Paris to Vancouver in May for the return trip. The flight leaves Paris from CDG, with a stop in Calgary. One hour in Calgary, before continuing on to Vancouver. The same plane. But we understand that we have to deal with customs in Calgary.

So we get off the plane, collect our luggage, deal with customs, and then go through security all over again?

Has anyone done this? And how can an hour be sufficient time to do all of that?

Can we assume that if there is a long line at customs or security, that the plane would wait for us? 

Thanks for any advice!",,False
7260,"Hi Travelling soon to Toronto from Leeds Bradford airport via Dublin with Aer Lingus. Leeds to Dublin is with Stobart Air. Couple of questions if anyone has done this route:

- Stobart Air is classed as regional flight and cabin luggage specified as 7kg with bag size 48cm x 33 x 20. Aer Lingus international is 10kg with size 55x40x20. Does the Stobart Air cabin baggage apply for the whole journey or Aer Lingus?

- are checked bags checked through at Leeds all the way to Toronto?

Thank you and any other useful info would be welcome.",,False
7352,"I am hoping someone can help me!!

I am totally confused as to my baggage limit on a forthcoming trip. I have booked to travel from Perth to Los Angeles on the Australian site of American Airlines. I travel via Japan, my flight from Perth, Australia to Tokyo is with QANTAS as a codeshare and then with A.A. from Tokyo to Los Angeles 

I have read conflicting reports as to my baggage allowance.

Looking at one website I thought my allowance was 2 bags at 50lbs/23kgs. Then looking at www.luggagelimits.com it seems to be just one bag. Also, I shall be ckecking in with Qantas where the carry on limit is 5 kgs. With A.A. it appears to be 18 kgs.

Do I get 5kgs or 18kgs?

What about on my return trip?

I can take 18 kgs on at Los Angeles but what happens when I change planes at Tokyo? It seems that A.A. have different allowances depending on what country or continent your trip begins in, ends in, passes through on route and your final destination!

How ridiculous is that??",,False
6773,"We typically do not like the domestic service US Airways provides, however is the international any better?

Looking to travel from Philadelphia (US Airways Hub) to London heathrow, then fly back from CDG (Paris) to Philadelphia. Last overnight flight we had was Qantas to Australia so I guess we are a bit spoiled. :)

But what should we expect on the US airways flight? Pillows? Blankets? Meals? Snacks? Foot baskets on the A330?",,False
7373,"Never flown long haul before so have a few questions.

These might seem silly questions but we have never done it before so please be gentle.... Next weekend we are flying BA from Manchester to Heathrow, then Qantas flight to Sydney stopping at Bangkok for a few hours en route.

1/ I presume once we have checked our luggage in at Manchester we won't see it again until Sydney so do we get 2 boarding cards, one for the BA flight, one for the Qantas flight?

2/ When we get to Heathrow we will have about 5 hours to kill until the flight to Sydney, can we wander freely around the airport or are we in some kind of 'in transit' limbo and have to stay within a certain area-I was thinking of booking the terminal 3 servisair lounge and wanted to make sure we could actually go there.

3/ what happens when we land at Bangkok-again is there a designated area we have to stay within-do you get a reboarding time and just go to the departure gate at the appropriate time?",,False
7382,"Two questions in one post I guess.

Asking about carry on sizes and if anyone has used the Joy Mangano TravelEase color-block double-decker duffle yet. Just bought and was assured it is 'carry on' multiple times. Many reviewers claim they had to check it. I checked carry on sizes and airlines I use standard is 22x14x9 = 44inches. Hers is 21x10x15.5 = 46.5inches. But...and here is the second question, in checking other brands of carry ons, many are over by an inch or two.

So, how much ""leeway"" do you really have with carry on size? (I know sometimes small regionals need to stow even the carry on size, I'm talking the typical major airline flights).

Also, if you have experience with the specific luggage mentioned, did it go carry on and how is the ease of use?

thanks",,False
7404,"We are going to Mexico next week with an international flight (U.S. airline) and then an interior flight (Mexican airline).

We need to know which I.D.('s) to take. Are out driver's licenses enough, or do we need our passports? Is that true both internationally (U.S./Mexico) and domestically in Mexico?

Urgent because we may have to change our names on tickets to match I.D. or get stuck at Security. Do hotels need our I.D.'s? Is the passport sufficient. Not finding help at the websites I have been using, can't get through to Mex. Consulate today...

Help!

Mary T",,False
7443,"Good night!

Bought a ticket to the U.S. Arways Miami with a connection in Charlotte ... But my trip will start in New York, the programming is done by starting NY to shop in Miami last, so I'll wait 4 hours to go to Miami in Charlote airport to get out there and catch a flight to New York the night ...

I will arrive in NY and lose a whole day at the airport. I called the U.S. here in Brazil, and informed me that surely be able to change it after shipment, or in Rio de Janeiro or Charlotte. 

Note: I did not buy the stretch to NY yet because this question.

The question is ..

I hope to see if I can modify this stretch in Charlote, or buy a ticket from Miami to NY here in Brazil and I roll all day at the airport ..

Has anyone done this kind of change? The value of the passage time in the U.S. is much higher?

Someone please help me .. my trip is the next Friday May 31 and do not know what to do ...

Thank you,",,False
7495,"I've tried to look around for an answer, but figured asking directly is the easiest.

Here is the dilemma:

My friend and I are planning a trip together for June. We will be visiting Paris for a few days, with a day stopover in Dubai, then taking a safari in Kenya. He is currently working in the middle east and will be coming to the US to visit first, then flying to Paris from New York.

His company is paying for his flight from New York to Paris, then Paris to Dubai. These flights have already been booked. I will be traveling from Florida, hopefully linking up with him in New York to fly together to Paris, then we will fly together to Dubai.

The flights from Dubai to Nairobi, then Nairobi back home, are not supplied by his company, so we figured we could book those together online.

The question I have is -- how do I create an itinerary from Florida to New York to Paris to Dubai, making sure I end up on the same flights as him for the NY, Paris, and Dubai legs?

I have tried to look online for the same flights but nothing is letting me specify certain flights for certain legs and link them all into one itinerary, without purchasing a bunch of one-way single tickets, which I imagine would be a nightmare as a far as checking bags, getting boarding passes, etc.

Am I going to have to use a travel agent to book these all together? And how can I link up with my friend's itinerary so that if a flight is changed or cancelled, we will both be rerouted to the same place?

I am sure this is a simple thing and I am just over thinking; I have had plenty of experience flying domestically and buying tickets online, but not internationally and not when booking tickets separately.

Thank you so much in advance!!

Edited: 8:43 pm, March 26, 2014",,False
6513,"Recently on this Forum a traveler was in need of assistance, hopefully the following 'Travel Tips' may provide info that will avoid problems while traveling.

This info is for everyone, from the novice, to the well seasoned traveler. Some suggestions, may be common sense to you, but, think about a newbie, (the unseasoned) traveling in today's World.

Your Documents, Passport, Visa, Travel I.D. Card, make colored copies, do not put them in your luggage, consider a security neck wallet, for your PP, I.D. credit & debit cards, front & back copies of both.

Does your passport need to be renewed before traveling? Info for U.S. Citizens cbp.gov/travel/…international-travel-tips …state.gov/content/…checklist.html cbp.gov/travel/…international-travel-tips

Do you have emergency contact info for your Embassy & Consular, from the Country that issued you, your Passport?

EU Countries Official Emergency phone contact number> 112.

Are all of your documents, Passport, including airline tickets in your full name? (including middle name?)

Copies of your airline ticket, reservations, accommodations & vehicle rental, (consider travel insurance).

Copies of your Rx eyeglasses.

Copies of your Medication Rx.

Leave the jewelry at home.

Why be an easy mark? Leaving pads, tablets, cell phone's & devices, unlocked, w/your personal info on it. Charging your electronics at the airport, & walking away for a minute. Leaving your jacket, bag, on the back of a chair, easy pickings. Using the rest room, hanging your bag on the stall door. Leaving your items in the rest room. Courtesy of AARP …aarp.org/articles-tips/articles/info-09-201… Courtesy of USA Today …usatoday.com/not-put-luggage-tags-13407.html

Do not put your home address, or, your Nationality, on your luggage tags. Use your cell # for contact. Set up a free email acct., just for your luggage. Put your business card, or, an index card in your luggage, w/cell # ,or, an email address (set up just for luggage). Use your first night's accommodation address. Again, do not leave your personal info, (documents or copies) in your luggage, or, in your address book. Being distracted, 'Keep Your Wit's About You' at all times. 

Talking on your cell phone. Watch where you are walking. Be alert at the ATM machine. Leaving your luggage unattended. Counting money in public, divide cash into your front pockets, inside jacket pocket.

Leave a copy of your itinerary with more than one person, prearranged check-in times.

U.S. Citizens Charge all of your electronics, before heading for your departure flight to the U.S. TSA/Homeland Security

And, yes, most of us know all of this info, consider those who may not.

Safe Traveling!

Edited: 8:58 pm, August 28, 2014",,False
6543,"This week I made a day trip on Air Berlin from (London) Stansted to Nuremberg, as I have done several times before.

Indeed I have travelled through STN many times on different airlines. Not my favourite, but good enough.

Anyway, this trip, I parked in the red short stay, furthest away from the terminal. I don't mind walking the extra 100 yds and I loathe driving round looking for a space. This is where I usually park. On my return to STN, I paid for the car park in the baggage hall. I usually do this if available - it saves queuing later, or finding that the machines are broken, again. Time on my receipt, 19:06. I went straight to my car. Not running, but not crawling either. changed my shoes & jacket. I started the engine. I waited for the screen to clear. I set off. A routine I have followed many times. I got to the barrier, fed it with my ticket, and waited. And waited. AND WAITED.

So I looked at the display, which boldly told me that a payment of £2.50 was due. At this point, seeting and desperate to escape, I used the pay at barrier facility, which was miraculously working.

Time on receipt: 19:28. Now I don't think 22 minutes is unreasonable to take to find the car and get to the barrier. I have taken far longer on occassion when I have forgotten where I have parked. So what is going on STN?

This behaviour is either a mistake or an intentional revenue stream. Either way, it is unacceptable, and I thought I should share it with the World before I take it up with you because I have had it up to here with poor service and I want everyone to know that you have found a hithertoo unknown way in which to suck.

Shame on you.",,False
6590,"I was hoping that some personal experience might help us to make this decision.

We're looking at travelling to New Zealand in April 2013 and had initially thought of going via LAX and booking the Sky Couch.

However, I’ve read a lot of horror stories about the transit experience in LA so from that perspective would prefer to go via Hong Kong – obviously no Sky Couch that way, so Premium Economy enters the mix.

Having had a hellish experience flying in Cathay Pacific’s economy spaceseats we are very keen to avoid Air NZ’s new Premium Economy, but I think I’m right in saying that the planes on the HK route still have the old version?

Questions is Sky Couch good enough to override the poor transfer experience at LAX? (My husband is 6’1” and very broad in the shoulders, if that makes any difference) how much does it actually cost? (Economy for 2 on the desired flights would be about £2,700)

given the choice, would you go for Sky Couch or old-style Premium Economy? is there any danger the new fleet will be rolled out to the HK route in the next 10 months, leaving us stuck with spaceseats?

TIA lml",,False
6701,"A few months ago I booked a bargain flight on expedia.com.au - London Heathrow to Los Angeles return, (North West Airlines going out (via Minneapolis) and Air France non-stop coming back - £128!!!!!! each for me and my wife next May.

The problem I have is our holiday plans have changed. Once we get to Minneapolis we would now like to drive to LA.

1. Do we risk having our return leg with Air France cancelled if we don't get our connecting flight from Minneapolis to LA, even though the return leg is with a different airline to the one going out? 

2. Will we be able to collect our bags or will the airline automatically transfer them to the connecting flight? Being an international flight I guess we would collect them to clear immigration? 

Thanks Jono",,False
6719,"Hello,

We are travelling from London UK to Orlando FL connecting via Charlotte on US Airways next year. Our outbound flight from LHR has now changed slightly giving us only 90 minutes to connect, going through immigration/customs etc.

We are concerned that with that, it will be tight for time.

Also, does anyone know whether we have to collect our bags and re check them on for the connecting US Airways flight to MCO ? We have checked with our booking agent who confirmed that for Charlotte, 60 minutes is the minimum time for connection procedures etc. We would have liked a bit longer as I had a bad experience at Atlanta ATL a few years ago where even a couple of hours was not enough time to go through customs/immigration and we missed our connection.

Any advice would be appreciated as if we want to take a later connecting flight now we will be charged quite a lot in a change fee.

Thank you in advance",,False
6913,"I wanted to book a flight from Belgrade to Malta via opodo.co.uk I put all infos in the paymant 'window' and when i clicked procede i got an email that they will inform me about my booking and payment in next 48h.

One day after that i have got an email with this: ""We would like to inform you that the credit card you provided when making your booking with Opodo was not authorized by your bank. As such we have been unable to take payment and confirm your booking request.""

THE PROBLEM IS: They took 70e from my credit card... What for? And how they could take 70e when they said that they cant authorized it with my bank?!

Two cards that i wanted to buy cost 600e and they took 70e for nothing... What should i do now? I want my money back, its not a lot but i really dont like to lose money for nothing like this.",,False
6511,"Hello all,

I was trying to figure out if it's worth paying for WT+. My flight will be from Washington Dulles to LHR and back. Have been upgraded to WT+ but that was several years ago and I was wondering if it's worth paying the extra $200-250???

Is the food different?

Do you have a socket for laptops or iOS devices?

Thanks,",,False
6516,"hi just wanting to know what airtran is like as a airline for safety and being on time etc?

is there any risk in using them as they are cheaper for certain flights we are looking at.

thank you",,False
6521,"hi,

we have booked to fly to athens with easyjet for 3 weeks island hopping we are planning to take only cabin bags is a small rucksack within the size limits ok as a cabin bag?

what about the straps etc?

all answers gratefully appreciated,

with thanks.

dave",,False
6535,"Hi guys,

I've tried to search SeatGuru and found nil information regarding the Airbus A330-300 aircraft

I'll be taking from Sydney to Guangzhou.

Would anyone happen to know if there are certain Economy seats that provide power sockets for laptops/notebooks?

If so, which ones?

Cheers!",,False
6542,"Realise there is no safe way to do this unless we overnight, but we're flying Auckland to LAX on a Sunday, then want to get to Orlando asap. Flight is scheduled to arrive 6.35am and Delta flight we are considering departs 10.05am.

As we'll have luggage realise we need to be checked in by 9.20.

So my question is - is this doable or are we setting ourselves up for failure?

Also how accommodating are Delta if you ""miss"" you flight when it comes to booking you on the next one? Realise there's a cost but at the end of the day we just want to get to Orlando asap without hours in an airport.

Also from Qantas arrival to Delta check-in - is it miles away or within same terminal? Other question is, how reliable is the Qantas service at meeting its scheduled arrival time, based on others experience?

Appreciate any advice.

Cheers,

Jo",,False
6552,"Probably a totally stupid question.

Norweigan are the only carrier offering direct flights to San Juan. We have a cruise booked in September 16 from San Juan.

At the moment the Norweigan site only offers these flights up to April. So wait for the stupid question anyone know if they will offer these flights for later in 2016 and if so when are they likely to release dates past April.",,False
6557,"I will arrive from Peru on LAN and then transfer to Cathay Pacific to Hong Kong.

What is the procedure for flight transfer?

Specifically, after going through immigration and customs, is there any luggage drop off for flight transfer so that I do not need to take my bags outside the restricted area and line up at Cathay Pacific counters for check-in or bag collection?

Anyone have tried international flight transfer at LAX?",,False
7077,"Hello

Can anyone advise I have flights booked with United for a return trip to Newark from Dublin in December.

During the booking on traveller details page my name was entered as

(Title )--
(First) -----
(Middle) ------
(Last) --------.

My initial email confirmation came through with Traveller details exactly as above however when the e-ticket email came through and under manage my booking at united.com under traveller details the name is displayed as ------------------

Will this cause any problems? Anyone had this before?

Kindest Regards

-----",,False
6878,"hi,

I wasn't sure where to put this question, it seems this is probably the best place to start, but please direct me elsewhere if there's somewhere else i should ask this!

I'm travelling to Malaysia with Malaysian airlines in May from LHR on a 12 hour flight. I suffer quite badly from irritable bowl syndrome. I've flown a lot as we love to travel and in general not had many problems, mainly because i've taken medication in advance to help calm/stop any symptoms before they start!

However, on a flight to Thailand in December last year I was quite ill, I think it was possibly something I'd eaten and unfortunately was stuck on a 6 hour flight with an upset stomach.

Thankfully, I was able to get to the bathrooms ok, but was a bit panicked when the seat belt sign went on. Ever since then i've been suffering with anxiety relating to travel, even car travel.

We went to Reykjavik over new years and i almost didn't get on the plane as I'd got so anxious it set off my IBS and I was being ill. Eventually I calmed down and was ok for the rest of the flight. 

My counsellor has suggested looking into whether i can specify seats near the toilets, and also looking into how airlines deal with waste on board so in the worst case scenario I'd be prepared and can plan for this, which would hopefully would make me a little more calm getting on the plane as I'd could reassure myself.

Does anyone know where i'd contact to discuss such request and having my seat nearer the toilets? 

I've looked on malaysian airlines website and there is a contact number but it seems to be in Malaysia.

Do I contact this number or the staff at LHR at the malaysian desk there?

Sorry this isn't the nicest of subjects to post about, I just want to try and make sure i'm in the calmest place before getting on the flight and just was after some advice of who I should contact to ask about this?

Thanks Joebella",,False
7149,"I have a multiple entry UK visa and I will be applying for Schengen visa from France soon.

I am travelling to London from Houston for a week and will then be going to Paris for 4 days. For right now, I have locked a ticket from British Airways for $1,126 (non-stop flights) which I will have to purchase soon.

A multi-city flight from Houston-London- Paris-Houston (1-stop flights) is $1472.

My question is should I book a round trip by train from Eurostar ($94) to get back to London to catch my flight from Heathrow or should I buy a flight ticket from Paris. (Round trip- $128 and one way-$94).

More than cost, I am concerned about which route will be less of a hassle -train or flight since I will have to undergo immigration procedures wherever possible.

Also, I will be carrying a carry on bag and no huge suitcases. I would greatly appreciate any suggestions.

Thanks!!",,False
6952,"Does anyone knows if there is a ""Low season"" for flights from California to Europe?

We want to start our trip is Lisbon and end up leaving out of Frankfurt about 5 weeks later. Doing a quick flight and fare checks, either we fly into Lisbon via New York, or via Frankfurt.

Any airline reccomendations (or which to avoid?)

Thanks",,False
7153,"Hi,

I'm flying US Airways from Minneapolis to Phoenix and then a regional to Fresno.

We only have a 40 minute layover. I purchased Choice seats in order to be able to get on sooner and be nearer the front of the plane when we arrive. I had a choice of two aisle seats in row 12 or an aisle and a middle in row 7. I took the aisle 12 but am thinking of switching to aisle 7.

I think I'm being a bit paranoid but I almost always can fly non-stop from Minneapolis and am not used to layovers especially a short one. I also will check a bag often and I always have a small enough carry on that I don't need to use the overhead bin. I've heard people will hog the front bins even if they're sitting further back in the plane.

In this case, because I'm going for a week long vacation in Yosemite, I really don't want to miss or my luggage to miss the regional flight. Hence, I'm shipping some things ahead and taking only a carry on.

So, my question is, should I just stay put in aisle 12 and not worry about it? Should I switch to aisle 7 and be assured that if I'm boarding with zone 2 that I'll have my bag above me?

Thanks for patience with a US Airways newbie.",,False
7236,"Hi,

My fiancee and I will be visiting Peru this July on our honeymoon.

We will start off in Lima, before heading to Cusco, walking the Inca Trail, then heading to Puerto Maldonado and staying in an Amazon lodge, before flying back to Lima and then home.

I want to use Star Peru for the internal flights, mainly due to price and reasonable reviews. Our flight home from Lima is booked for early Sunday morning, so I thought that we would travel from PM to Lima on Friday.

I've found that there is only one flight per day with Star Peru (flight 1182) at 11:45, arriving in Lima by 14:30. However, looking at …flightmapper.net/flight/Star_Peru_2I_1182 it appears that the flight has a 45 minute stop in Cusco on the way.

I just wanted to check, has anyone been on this flight before?

If so, do you know whether we would have to change planes at Cusco or would we stay on the aircraft?

I've heard of some airlines that make you change planes even though the journey is all on one flight number. I'd be worried about potentially missing the next flight and being stranded in Cusco.

Also, would there be issues with landing and then taking off in Cusco due to weather in July? I don't want to be stranded in either PM or Cusco and end up missing our international flight from Lima.

Would there be a scenario where we could land in Cusco but not take off again? There is a direct PM-Lima flight with LAN but it is much more expensive. Is it worth forking out the extra cash to avoid potential issues in Cusco, or is July safe enough?

I'd appreciate it if anyone could let me know whether this plan is sensible, or whether I should instead get separate tickets for the PM-Cus and Cus-Lim legs on different days?",,False
7252,"Hi

I am from the UK and have just tried to fill out the online visa waiver for a 14day holiday to Orlando After doing the visa waiver form it has come back as ""travel not authorized."" even though I ticket no for everything, passport in date etc..?!?!

(i dont understand why this has happened when ive read loads online that they have no access to the police database so the below info should not have come up)..

ANYWAYS The only thing that i can think i have ever done that could effect this is being arrested when i was 14/15, once for being caught with a joint and once for caught for stealing some sweats. Pathetic I know, and was a stupid thing but i was a kid.

Anyways I believe I now have to go to the embassy to get a visa? Has anyone got any experience of this before or similar situation and am i likely to get a visa?

Many Thanks for your help :-)",,False
6534,"Hello everyone,

We are a family of 4. We will be travelling from Islamabad to Paris on the 13th of July 2016. I need to choose between Etihad or Turkish Airlines (economy class).

From the flight reports that i reviewed on youtube, if i choose turkish airlines, there have been complaints of lesser legroom space etc but the food reviews have been amazing. And what i didn't understand from the flight report of Etihad was that when one flight reached from Islamabad to Abu Dhabi, the reporter had to pay through the flight wifi for food services.

I want to know which food services are included in the price we pay before flying and what facilities need to be paid for on etihad?

And Please guide me whether i should choose etihad which would include flights from Islamabad to Abu Dhabi and then from there to Paris or TK airlines that would first fly from ISB to Istanbul and then to Paris?

My focus is on quality of flight, in flight services and food!

Thank You in advance!",,False
6544,"We will be flying from LHR - MSY via ATL and I was wondering about buying duty-free (or duty-paid) items like bottles of wine or whisky at LHR.

Whan we arrive at ATL, I think we have to collect our case and clear customs, as it is the port of entry to USA, then recheck the case for our connecting flight to MSY.

Does that mean we have to go through security at ATL and therefore cannot take the bottles through with us? Is there anyone on here that could help or give advice?

Are we better off buying alcohol and wine in ATL?",,False
7430,"Hi!

i'm italian and this summer I would travel in America, visiting (in this order) Canada, USA, Messico and (could be) some central - south America countries.

I'm having problem to understand the entering/exiting USA through the Visa Waiver Program in my specific case (I read a lot of topic here, all the USA official website, wrote to embassies... but still is not clear to me).

So i try to post here for some suggestions.

I already have a flight to Canada, where i'll stay 15-30 days. Then my intention is to get to USA under Visa Waiver Program *by land border* (not requiring ESTA > http://goo.gl/THCxbx), spending 45-60 days there.

Then moving again *by land border* to Mexico, spending there some more days (still unknown) Once in Mexico i'll decide if to fly back to Italy or to go more south (like Brazil) and from there flying back to Italy.

So at the moment i've no booked ticket except the arrival in Canada, and for me the best would be booking my next flights once in Mexico, since i'll decide there what to do next and when.

According to the US law entering *by land* the onward/return ticket is not required > http://goo.gl/irXoFR But I have the doubt that also if the onward/return ticket is not a requirement, I think having that could represent for the the Border Officer a strong clue of my intention of NOT remaining illegally in USA (that is anyway not my real intention).

So I'm in trouble if considering more the ""written law"" (i don't need a onward ticket entering by land) or considering more the crucial opinion of the Border Officer that could perceive me as a ""potential cheater"" by the clues he could get from interviewing me (""Do you have a job/a boss waiting for you in Italy?"" Me: ""No, i'm on sabbatic"" - ""Do you have a wife/partner/child waiting for you in Italy?"" Me: ""No, I'm single"" - ""Do you have a precise itinerary and onward/return ticket?"" Me: ""No, I'll decide once in Mexico"" - ""Seems you don't have strong ties to Italy neither a onward/return ticket... go back, you could be a cheater wanting to stay illegally in USA"").

Since I'm not a lier, I cannot modify my first 2 answer, So I want to understand if would be safer to buy a onward/return flight corresponding to the most probable itinerary I can guess now I'll want to do or I can trust the law that says is not needed.

And eventually which onward/return ticket would be enough:

- USA to Mexico (by bus)
- Mexico to Belize or Guatemala
- Mexico to Italy (eventually open)

Any suggestions, experiences are welcome!

Thank you!",,False
7494,"Hi,

Just wondered if specific seats can be booked at the time of booking online?

I believe they charge you a fee for wanting an extra leg room seat/emergency exit seat but all I want is a window seat.

All I can find on the website is you have the ability to request a seat preference.

Not flown with SQ before and im used to selecting my seat when booking with other airlines so just wondered if anyone knew how their process works.

Are they accommodating with requests if a seat cannot be selected and so on?

Thanks very much in advance for your help.",,False
7268,"I have just booked a flight with Norwegian Airlines online.

The email I received in confirmation of my booking asked me to give my passport details. I started to pre-fill the form, but when it came to entering my nationality, it has everything but British or UK.

How am I supposed to complete the form if it does not have that?

The nearest thing to it is British Indian Territory. Tried deleting the last two words, leaving British, but to no avail. No Scottish, Irish or Welsh either.

Do we British not exist for the Norwegians?

I would really appreciate a reply, if anyone has experienced this problem.

(I cannot find a telephone number for them either. Do they really exist!!)",,False
7290,"Hello,

I'm trying to figure out if I have enough time in between flights to get from American Terminal 4 to Hawaiian Terminal 2.

The flights were booked separate so assume that means i have to exit security and reenter because they are not in the same terminal. I have one hour and 50 min to my next flight. I'm thinking thats a decent amount of time but it also takes time to deplane, get to the next terminal and then go through security again and then walk to the terminal.

Flight Lands at 9:25am and the next flight is at 11:15am though I assume that it boards at least 30 min prior which really gives me about an hour and 20 min to connect.

Does anyone have experience connecting through and does that seem like a doable time? I know you have to exit the airport and take a shuttle over which can also add time because shuttles come every 10 min or so.

Any help is greatly appreciated.

Thank you!",,False
7301,"Philippine Airlines (airline code PR) is beginning three nights a week flights from Manila to Brisbane and four nights a week from Manila to Perth on 1 June 2013.

In each case these flights use an Airbus A320 and stop in Darwin, Australia to set down only ex Philippines and pick up only on their return, the latter being a daily1500 hours departure ex Darwin that compares to the only other operator Jetstar's departure of a super early morning 0315 (four mornings a week, a Jetstar flight that continues to Tokyo, Japan).

Singapore Airlines subsidiary SilkAir also operates ex Darwin but changing in Singapore is needed if I recall.

PR' faces competition from QANTAS that flies once a week direct from Brisbane to Manila and return, but QANTAS does not have any flights to Manila from Perth or Darwin (except for its subsidiary Jetstar as above).

PR tried running Manila - Melbourne - Brisbane - Manila twice a week a couple of years ago but pulled out of servicing Brisbane a few months later.

Are these 'one stop' flights ex Manila likely to be reasonably successful (depending on price) or do Filipinos, Australians and others mostly prefer travelling via Singapore, Hong Kong or Sydney on one stop or direct flights to Australia?

Is the need of the Airbus to stop in Darwin a disincentive to use it, notwithstanding that with a competitor such as Singapore Airlines or Cathay Pacific one has to change planes ex Manila in Singapore or Hong Kong directly, sometimes with reasonably long connections?

Edited: 10:52 pm, May 24, 2013",,False
